"Station","Code","Trap code","Coord.","Longitude","Latitude","Alt.","Date","Period","Fraction","Number","Dry weights (g)","Comments","Status"
"WC43NE3","EPA","WC43NE331","N33.76466 W2.47273",NA,NA,1106,"4/29/2019","April","Messor",0,0,NA,"WT"
"WC43NE3","EPA","WC43NE331","N33.76466 W2.47273",NA,NA,1106,"4/29/2019","April","Other",NA,0.10866,NA,"WT"
"WC43NE3","EPA","WC43NE331","N33.76466 W2.47273",NA,NA,1106,"4/29/2019","April","Tenebrionidae Diet",3,0.03979,NA,"WT"
"WC43NE3","EPA","WC43NE331","N33.76466 W2.47273",NA,NA,1106,"4/29/2019","April","Tenebrionidae Other",0,0,NA,"WT"
"WC43NE3","EPA","WC43NE341","N33.76446 W2.47322",NA,NA,1106,"4/29/2019","April","Messor",3,0.00366,NA,"WT"
"WC43NE3","EPA","WC43NE341","N33.76446 W2.47322",NA,NA,1106,"4/29/2019","April","Other",NA,0.02864,NA,"WT"
"WC43NE3","EPA","WC43NE341","N33.76446 W2.47322",NA,NA,1106,"4/29/2019","April","Tenebrionidae Diet",0,0,NA,"WT"
"WC43NE3","EPA","WC43NE341","N33.76446 W2.47322",NA,NA,1106,"4/29/2019","April","Tenebrionidae Other",0,0,NA,"WT"
"WC43NE4","EPA","WC43NE41","N33.76519 W2.50103",NA,NA,1112,"4/29/2019","April","Messor",2,0.00254,NA,"WT"
"WC43NE4","EPA","WC43NE41","N33.76519 W2.50103",NA,NA,1112,"4/29/2019","April","Other",NA,0.06383,NA,"WT"
"WC43NE4","EPA","WC43NE41","N33.76519 W2.50103",NA,NA,1112,"4/29/2019","April","Tenebrionidae Diet",3,0.04196,NA,"WT"
"WC43NE4","EPA","WC43NE41","N33.76519 W2.50103",NA,NA,1112,"4/29/2019","April","Tenebrionidae Other",0,0,NA,"WT"
"WC43NE4","EPA","WC43NE42","N33.76501 W2.50045",NA,NA,1111,"4/29/2019","April","Messor",2,0.00247,NA,"WT"
"WC43NE4","EPA","WC43NE42","N33.76501 W2.50045",NA,NA,1111,"4/29/2019","April","Other",NA,0.11089,NA,"WT"
"WC43NE4","EPA","WC43NE42","N33.76501 W2.50045",NA,NA,1111,"4/29/2019","April","Tenebrionidae Diet",4,0.0615,NA,"WT"
"WC43NE4","EPA","WC43NE42","N33.76501 W2.50045",NA,NA,1111,"4/29/2019","April","Tenebrionidae Other",0,0,NA,"WT"
"WC43NE4","EPA","WC43NE43","N33.76452 W2.50048",NA,NA,1109,"4/29/2019","April","Messor",8,0.01158,NA,"WT"
"WC43NE4","EPA","WC43NE43","N33.76452 W2.50048",NA,NA,1109,"4/29/2019","April","Other",NA,0.13444,NA,"WT"
"WC43NE4","EPA","WC43NE43","N33.76452 W2.50048",NA,NA,1109,"4/29/2019","April","Tenebrionidae Diet",0,0,NA,"WT"
"WC43NE4","EPA","WC43NE43","N33.76452 W2.50048",NA,NA,1109,"4/29/2019","April","Tenebrionidae Other",0,0,NA,"WT"
"WC43NE4","EPA","WC43NE44","N33.76458 W2.50103",NA,NA,1107,"4/29/2019","April","Messor",0,0,NA,"WT"
"WC43NE4","EPA","WC43NE44","N33.76458 W2.50103",NA,NA,1107,"4/29/2019","April","Other",NA,0.06355,NA,"WT"
"WC43NE4","EPA","WC43NE44","N33.76458 W2.50103",NA,NA,1107,"4/29/2019","April","Tenebrionidae Diet",6,0.18375,NA,"WT"
"WC43NE4","EPA","WC43NE44","N33.76458 W2.50103",NA,NA,1107,"4/29/2019","April","Tenebrionidae Other",0,0,NA,"WT"
"WC43NE5","EPA","WC43NE51","N33.77239 W2.48479",NA,NA,1111,"4/29/2019","April","Messor",1,0.00204,NA,"WT"
"WC43NE5","EPA","WC43NE51","N33.77239 W2.48479",NA,NA,1111,"4/29/2019","April","Other",NA,0.02305,NA,"WT"
"WC43NE5","EPA","WC43NE51","N33.77239 W2.48479",NA,NA,1111,"4/29/2019","April","Tenebrionidae Diet",3,0.2487,NA,"WT"
"WC43NE5","EPA","WC43NE51","N33.77239 W2.48479",NA,NA,1111,"4/29/2019","April","Tenebrionidae Other",0,0,NA,"WT"
"WC43NE5","EPA","WC43NE52","N33.77233 W2.48429",NA,NA,1110,"4/29/2019","April","Messor",3,0.0035,NA,"WT"
"WC43NE5","EPA","WC43NE52","N33.77233 W2.48429",NA,NA,1110,"4/29/2019","April","Other",NA,0.0187,NA,"WT"
"WC43NE5","EPA","WC43NE52","N33.77233 W2.48429",NA,NA,1110,"4/29/2019","April","Tenebrionidae Diet",2,0.1455,NA,"WT"
"WC43NE5","EPA","WC43NE52","N33.77233 W2.48429",NA,NA,1110,"4/29/2019","April","Tenebrionidae Other",0,0,NA,"WT"
"WC43NE5","EPA","WC43NE53","N33.77191 W2.48434",NA,NA,1109,"4/29/2019","April","Messor",0,0,NA,"WT"
"WC43NE5","EPA","WC43NE53","N33.77191 W2.48434",NA,NA,1109,"4/29/2019","April","Other",NA,0,NA,"WT"
"WC43NE5","EPA","WC43NE53","N33.77191 W2.48434",NA,NA,1109,"4/29/2019","April","Tenebrionidae Diet",0,0,NA,"WT"
"WC43NE5","EPA","WC43NE53","N33.77191 W2.48434",NA,NA,1109,"4/29/2019","April","Tenebrionidae Other",0,0,NA,"WT"
"WC43NE5","EPA","WC43NE54","N33.77197 W2.48498",NA,NA,1112,"4/29/2019","April","Messor",0,0,NA,"WT"
"WC43NE5","EPA","WC43NE54","N33.77197 W2.48498",NA,NA,1112,"4/29/2019","April","Other",NA,0,NA,"WT"
"WC43NE5","EPA","WC43NE54","N33.77197 W2.48498",NA,NA,1112,"4/29/2019","April","Tenebrionidae Diet",0,0,NA,"WT"
"WC43NE5","EPA","WC43NE54","N33.77197 W2.48498",NA,NA,1112,"4/29/2019","April","Tenebrionidae Other",0,0,NA,"WT"
"WC24NE1","ALF","WC24NE11","N33.87870 W2.71618",NA,NA,1317,"4/30/2019","April","Messor",0,0,NA,"WT"
"WC24NE1","ALF","WC24NE11","N33.87870 W2.71618",NA,NA,1317,"4/30/2019","April","Other",NA,0.5475,NA,"WT"
"WC24NE1","ALF","WC24NE11","N33.87870 W2.71618",NA,NA,1317,"4/30/2019","April","Tenebrionidae Diet",0,0,NA,"WT"
"WC24NE1","ALF","WC24NE11","N33.87870 W2.71618",NA,NA,1317,"4/30/2019","April","Tenebrionidae Other",0,0,NA,"WT"
"WC24NE1","ALF","WC24NE12","N33.87862 W2.71562",NA,NA,1319,"4/30/2019","April","Messor",0,0,NA,"WT"
"WC24NE1","ALF","WC24NE12","N33.87862 W2.71562",NA,NA,1319,"4/30/2019","April","Other",NA,0.29418,NA,"WT"
"WC24NE1","ALF","WC24NE12","N33.87862 W2.71562",NA,NA,1319,"4/30/2019","April","Tenebrionidae Diet",3,0.1298,NA,"WT"
"WC24NE1","ALF","WC24NE12","N33.87862 W2.71562",NA,NA,1319,"4/30/2019","April","Tenebrionidae Other",0,0,NA,"WT"
"WC24NE1","ALF","WC24NE13","N33.87807 W2.71579",NA,NA,1316,"4/30/2019","April","Messor",0,0,NA,"WT"
"WC24NE1","ALF","WC24NE13","N33.87807 W2.71579",NA,NA,1316,"4/30/2019","April","Other",NA,0.04688,NA,"WT"
"WC24NE1","ALF","WC24NE13","N33.87807 W2.71579",NA,NA,1316,"4/30/2019","April","Tenebrionidae Diet",2,1.26805,NA,"WT"
"WC24NE1","ALF","WC24NE13","N33.87807 W2.71579",NA,NA,1316,"4/30/2019","April","Tenebrionidae Other",0,0,NA,"WT"
"WC24NE1","ALF","WC24NE14","N33.87811 W2.71631",NA,NA,1317,"4/30/2019","April","Messor",1,0.00175,NA,"WT"
"WC24NE1","ALF","WC24NE14","N33.87811 W2.71631",NA,NA,1317,"4/30/2019","April","Other",NA,0.0763,NA,"WT"
"WC24NE1","ALF","WC24NE14","N33.87811 W2.71631",NA,NA,1317,"4/30/2019","April","Tenebrionidae Diet",3,0.17502,NA,"WT"
"WC24NE1","ALF","WC24NE14","N33.87811 W2.71631",NA,NA,1317,"4/30/2019","April","Tenebrionidae Other",0,0,NA,"WT"
"WC24NE2","ALF","WC24NE21","N33.87875 W2.68926",NA,NA,1328,"4/30/2019","April","Messor",0,0,NA,"WT"
"WC24NE2","ALF","WC24NE21","N33.87875 W2.68926",NA,NA,1328,"4/30/2019","April","Other",NA,0,NA,"WT"
"WC24NE2","ALF","WC24NE21","N33.87875 W2.68926",NA,NA,1328,"4/30/2019","April","Tenebrionidae Diet",1,1.1808,NA,"WT"
"WC24NE2","ALF","WC24NE21","N33.87875 W2.68926",NA,NA,1328,"4/30/2019","April","Tenebrionidae Other",0,0,NA,"WT"
"WC24NE2","ALF","WC24NE22","N33.87870 W2.68871",NA,NA,1327,"4/30/2019","April","Messor",0,0,NA,"WT"
"WC24NE2","ALF","WC24NE22","N33.87870 W2.68871",NA,NA,1327,"4/30/2019","April","Other",NA,0.0272,NA,"WT"
"WC24NE2","ALF","WC24NE22","N33.87870 W2.68871",NA,NA,1327,"4/30/2019","April","Tenebrionidae Diet",1,0.08384,NA,"WT"
"WC24NE2","ALF","WC24NE22","N33.87870 W2.68871",NA,NA,1327,"4/30/2019","April","Tenebrionidae Other",0,0,NA,"WT"
"WC24NE2","ALF","WC24NE23","N33.87825 W2.68873",NA,NA,1327,"4/30/2019","April","Messor",1,0.00175,NA,"WT"
"WC24NE2","ALF","WC24NE23","N33.87825 W2.68873",NA,NA,1327,"4/30/2019","April","Other",NA,0.040907,NA,"WT"
"WC24NE2","ALF","WC24NE23","N33.87825 W2.68873",NA,NA,1327,"4/30/2019","April","Tenebrionidae Diet",1,0.08823,NA,"WT"
"WC24NE2","ALF","WC24NE23","N33.87825 W2.68873",NA,NA,1327,"4/30/2019","April","Tenebrionidae Other",0,0,NA,"WT"
"WC24NE2","ALF","WC24NE24","N33.87827 W2.68924",NA,NA,1327,"4/30/2019","April","Messor",0,0,NA,"WT"
"WC24NE2","ALF","WC24NE24","N33.87827 W2.68924",NA,NA,1327,"4/30/2019","April","Other",NA,0.50826,NA,"WT"
"WC24NE2","ALF","WC24NE24","N33.87827 W2.68924",NA,NA,1327,"4/30/2019","April","Tenebrionidae Diet",0,0,NA,"WT"
"WC24NE2","ALF","WC24NE24","N33.87827 W2.68924",NA,NA,1327,"4/30/2019","April","Tenebrionidae Other",0,0,NA,"WT"
"WC24NE3","ALF","WC24NE31","N33.85604 W2.68924",NA,NA,1306,"4/30/2019","April","Messor",0,0,NA,"WT"
"WC24NE3","ALF","WC24NE31","N33.85604 W2.68924",NA,NA,1306,"4/30/2019","April","Other",NA,11.2006,NA,"WT"
"WC24NE3","ALF","WC24NE31","N33.85604 W2.68924",NA,NA,1306,"4/30/2019","April","Tenebrionidae Diet",6,1.24296,NA,"WT"
"WC24NE3","ALF","WC24NE31","N33.85604 W2.68924",NA,NA,1306,"4/30/2019","April","Tenebrionidae Other",0,0,NA,"WT"
"WC24NE3","ALF","WC24NE32","N33.85591 W2.68882",NA,NA,1300,"4/30/2019","April","Messor",0,0,NA,"WT"
"WC24NE3","ALF","WC24NE32","N33.85591 W2.68882",NA,NA,1300,"4/30/2019","April","Other",NA,0.74203,NA,"WT"
"WC24NE3","ALF","WC24NE32","N33.85591 W2.68882",NA,NA,1300,"4/30/2019","April","Tenebrionidae Diet",1,0.05734,NA,"WT"
"WC24NE3","ALF","WC24NE32","N33.85591 W2.68882",NA,NA,1300,"4/30/2019","April","Tenebrionidae Other",0,0,NA,"WT"
"WC24NE3","ALF","WC24NE33","N33.85549 W2.68895",NA,NA,1296,"4/30/2019","April","Messor",2,0.0035,NA,"WT"
"WC24NE3","ALF","WC24NE33","N33.85549 W2.68895",NA,NA,1296,"4/30/2019","April","Other",NA,0.29455,NA,"WT"
"WC24NE3","ALF","WC24NE33","N33.85549 W2.68895",NA,NA,1296,"4/30/2019","April","Tenebrionidae Diet",0,0,NA,"WT"
"WC24NE3","ALF","WC24NE33","N33.85549 W2.68895",NA,NA,1296,"4/30/2019","April","Tenebrionidae Other",0,0,NA,"WT"
"WC24NE3","ALF","WC24NE34","N33.85555 W2.68944",NA,NA,1298,"4/30/2019","April","Messor",0,0,NA,"WT"
"WC24NE3","ALF","WC24NE34","N33.85555 W2.68944",NA,NA,1298,"4/30/2019","April","Other",NA,1.0389,NA,"WT"
"WC24NE3","ALF","WC24NE34","N33.85555 W2.68944",NA,NA,1298,"4/30/2019","April","Tenebrionidae Diet",1,0.0119,NA,"WT"
"WC24NE3","ALF","WC24NE34","N33.85555 W2.68944",NA,NA,1298,"4/30/2019","April","Tenebrionidae Other",0,0,NA,"WT"
"WC24NE4","ALF","WC24NE41","N33.85622 W2.71620",NA,NA,1323,"4/30/2019","April","Messor",0,0,NA,"WT"
"WC24NE4","ALF","WC24NE41","N33.85622 W2.71620",NA,NA,1323,"4/30/2019","April","Other",NA,0.03446,NA,"WT"
"WC24NE4","ALF","WC24NE41","N33.85622 W2.71620",NA,NA,1323,"4/30/2019","April","Tenebrionidae Diet",0,0,NA,"WT"
"WC24NE4","ALF","WC24NE41","N33.85622 W2.71620",NA,NA,1323,"4/30/2019","April","Tenebrionidae Other",0,0,NA,"WT"
"WC24NE4","ALF","WC24NE42","N33.85611 W2.71567",NA,NA,1332,"4/30/2019","April","Messor",0,0,NA,"WT"
"WC24NE4","ALF","WC24NE42","N33.85611 W2.71567",NA,NA,1332,"4/30/2019","April","Other",NA,1.87785,NA,"WT"
"WC24NE4","ALF","WC24NE42","N33.85611 W2.71567",NA,NA,1332,"4/30/2019","April","Tenebrionidae Diet",0,0,NA,"WT"
"WC24NE4","ALF","WC24NE42","N33.85611 W2.71567",NA,NA,1332,"4/30/2019","April","Tenebrionidae Other",0,0,NA,"WT"
"WC24NE4","ALF","WC24NE43","N33.85566 W2.71581",NA,NA,1331,"4/30/2019","April","Messor",0,0,NA,"WT"
"WC24NE4","ALF","WC24NE43","N33.85566 W2.71581",NA,NA,1331,"4/30/2019","April","Other",NA,2.29886,NA,"WT"
"WC24NE4","ALF","WC24NE43","N33.85566 W2.71581",NA,NA,1331,"4/30/2019","April","Tenebrionidae Diet",2,0.19805,NA,"WT"
"WC24NE4","ALF","WC24NE43","N33.85566 W2.71581",NA,NA,1331,"4/30/2019","April","Tenebrionidae Other",0,0,NA,"WT"
"WC24NE4","ALF","WC24NE44","N33.85576 W2.71628",NA,NA,1327,"4/30/2019","April","Messor",0,0,NA,"WT"
"WC24NE4","ALF","WC24NE44","N33.85576 W2.71628",NA,NA,1327,"4/30/2019","April","Other",NA,0.33031,NA,"WT"
"WC24NE4","ALF","WC24NE44","N33.85576 W2.71628",NA,NA,1327,"4/30/2019","April","Tenebrionidae Diet",0,0,NA,"WT"
"WC24NE4","ALF","WC24NE44","N33.85576 W2.71628",NA,NA,1327,"4/30/2019","April","Tenebrionidae Other",0,0,NA,"WT"
"WC24NE5","ALF","WC24NE51","N33.86736 W2.70264",NA,NA,1332,"4/30/2019","April","Messor",0,0,NA,"WT"
"WC24NE5","ALF","WC24NE51","N33.86736 W2.70264",NA,NA,1332,"4/30/2019","April","Other",NA,1.39114,NA,"WT"
"WC24NE5","ALF","WC24NE51","N33.86736 W2.70264",NA,NA,1332,"4/30/2019","April","Tenebrionidae Diet",2,0.11677,NA,"WT"
"WC24NE5","ALF","WC24NE51","N33.86736 W2.70264",NA,NA,1332,"4/30/2019","April","Tenebrionidae Other",0,0,NA,"WT"
"WC24NE5","ALF","WC24NE52","N33.86744 W2.70212",NA,NA,1336,"4/30/2019","April","Messor",0,0,NA,"WT"
"WC24NE5","ALF","WC24NE52","N33.86744 W2.70212",NA,NA,1336,"4/30/2019","April","Other",NA,2.75102,NA,"WT"
"WC24NE5","ALF","WC24NE52","N33.86744 W2.70212",NA,NA,1336,"4/30/2019","April","Tenebrionidae Diet",2,2.57235,NA,"WT"
"WC24NE5","ALF","WC24NE52","N33.86744 W2.70212",NA,NA,1336,"4/30/2019","April","Tenebrionidae Other",0,0,NA,"WT"
"WC24NE5","ALF","WC24NE53","N33.86705 W2.70191",NA,NA,1334,"4/30/2019","April","Messor",0,0,NA,"WT"
"WC24NE5","ALF","WC24NE53","N33.86705 W2.70191",NA,NA,1334,"4/30/2019","April","Other",NA,1.99954,NA,"WT"
"WC24NE5","ALF","WC24NE53","N33.86705 W2.70191",NA,NA,1334,"4/30/2019","April","Tenebrionidae Diet",1,0.11193,NA,"WT"
"WC24NE5","ALF","WC24NE53","N33.86705 W2.70191",NA,NA,1334,"4/30/2019","April","Tenebrionidae Other",0,0,NA,"WT"
"WC24NE5","ALF","WC24NE54","N33.86694 W2.70239",NA,NA,1332,"4/30/2019","April","Messor",0,0,NA,"WT"
"WC24NE5","ALF","WC24NE54","N33.86694 W2.70239",NA,NA,1332,"4/30/2019","April","Other",NA,2.29162,NA,"WT"
"WC24NE5","ALF","WC24NE54","N33.86694 W2.70239",NA,NA,1332,"4/30/2019","April","Tenebrionidae Diet",3,0.15444,NA,"WT"
"WC24NE5","ALF","WC24NE54","N33.86694 W2.70239",NA,NA,1332,"4/30/2019","April","Tenebrionidae Other",0,0,NA,"WT"
"VB85SE1","REG","VB85SE11","N33.02225 W3.14701",NA,NA,1608,"5/1/2019","April","Messor",0,0,NA,"WT"
"VB85SE1","REG","VB85SE11","N33.02225 W3.14701",NA,NA,1608,"5/1/2019","April","Other",NA,2.43537,NA,"WT"
"VB85SE1","REG","VB85SE11","N33.02225 W3.14701",NA,NA,1608,"5/1/2019","April","Tenebrionidae Diet",1,0.05801,NA,"WT"
"VB85SE1","REG","VB85SE11","N33.02225 W3.14701",NA,NA,1608,"5/1/2019","April","Tenebrionidae Other",0,0,NA,"WT"
"VB85SE1","REG","VB85SE12","N33.02240 W3.14654",NA,NA,1611,"5/1/2019","April","Messor",1,0.00194,NA,"WT"
"VB85SE1","REG","VB85SE12","N33.02240 W3.14654",NA,NA,1611,"5/1/2019","April","Other",NA,0.08026,NA,"WT"
"VB85SE1","REG","VB85SE12","N33.02240 W3.14654",NA,NA,1611,"5/1/2019","April","Tenebrionidae Diet",3,2.1967,NA,"WT"
"VB85SE1","REG","VB85SE12","N33.02240 W3.14654",NA,NA,1611,"5/1/2019","April","Tenebrionidae Other",0,0,NA,"WT"
"VB85SE1","REG","VB85SE13","N33.02195 W3.14638",NA,NA,1611,"5/1/2019","April","Messor",1,0.00175,NA,"WT"
"VB85SE1","REG","VB85SE13","N33.02195 W3.14638",NA,NA,1611,"5/1/2019","April","Other",NA,0.07851,NA,"WT"
"VB85SE1","REG","VB85SE13","N33.02195 W3.14638",NA,NA,1611,"5/1/2019","April","Tenebrionidae Diet",0,0,NA,"WT"
"VB85SE1","REG","VB85SE13","N33.02195 W3.14638",NA,NA,1611,"5/1/2019","April","Tenebrionidae Other",0,0,NA,"WT"
"VB85SE1","REG","VB85SE14","N33.02184 W3.14681",NA,NA,1614,"5/1/2019","April","Messor",0,0,NA,"WT"
"VB85SE1","REG","VB85SE14","N33.02184 W3.14681",NA,NA,1614,"5/1/2019","April","Other",NA,1.01786,NA,"WT"
"VB85SE1","REG","VB85SE14","N33.02184 W3.14681",NA,NA,1614,"5/1/2019","April","Tenebrionidae Diet",6,2.31407,NA,"WT"
"VB85SE1","REG","VB85SE14","N33.02184 W3.14681",NA,NA,1614,"5/1/2019","April","Tenebrionidae Other",0,0,NA,"WT"
"VB85SE2","REG","VB85SE21","N33.02230 W3.12067",NA,NA,1620,"5/1/2019","April","Messor",41,0.08145,NA,"WT"
"VB85SE2","REG","VB85SE21","N33.02230 W3.12067",NA,NA,1620,"5/1/2019","April","Other",NA,2.56479,NA,"WT"
"VB85SE2","REG","VB85SE21","N33.02230 W3.12067",NA,NA,1620,"5/1/2019","April","Tenebrionidae Diet",2,0.0351,NA,"WT"
"VB85SE2","REG","VB85SE21","N33.02230 W3.12067",NA,NA,1620,"5/1/2019","April","Tenebrionidae Other",0,0,NA,"WT"
"VB85SE2","REG","VB85SE22","N33.02235 W3.12014",NA,NA,1622,"5/1/2019","April","Messor",0,0,NA,"WT"
"VB85SE2","REG","VB85SE22","N33.02235 W3.12014",NA,NA,1622,"5/1/2019","April","Other",NA,1.52059,NA,"WT"
"VB85SE2","REG","VB85SE22","N33.02235 W3.12014",NA,NA,1622,"5/1/2019","April","Tenebrionidae Diet",5,0.9024,NA,"WT"
"VB85SE2","REG","VB85SE22","N33.02235 W3.12014",NA,NA,1622,"5/1/2019","April","Tenebrionidae Other",0,0,NA,"WT"
"VB85SE2","REG","VB85SE23","N33.02197 W3.12003",NA,NA,1622,"5/1/2019","April","Messor",0,0,NA,"WT"
"VB85SE2","REG","VB85SE23","N33.02197 W3.12003",NA,NA,1622,"5/1/2019","April","Other",NA,1.9269,NA,"WT"
"VB85SE2","REG","VB85SE23","N33.02197 W3.12003",NA,NA,1622,"5/1/2019","April","Tenebrionidae Diet",1,0.02455,NA,"WT"
"VB85SE2","REG","VB85SE23","N33.02197 W3.12003",NA,NA,1622,"5/1/2019","April","Tenebrionidae Other",0,0,NA,"WT"
"VB85SE2","REG","VB85SE24","N33.02182 W3.12052",NA,NA,1620,"5/1/2019","April","Messor",1,0.00151,NA,"WT"
"VB85SE2","REG","VB85SE24","N33.02182 W3.12052",NA,NA,1620,"5/1/2019","April","Other",NA,5.78825,NA,"WT"
"VB85SE2","REG","VB85SE24","N33.02182 W3.12052",NA,NA,1620,"5/1/2019","April","Tenebrionidae Diet",1,0.07684,NA,"WT"
"VB85SE2","REG","VB85SE24","N33.02182 W3.12052",NA,NA,1620,"5/1/2019","April","Tenebrionidae Other",0,0,NA,"WT"
"VB85SE3","REG","VB85SE31","N32.99997 W3.12066",NA,NA,1627,"5/1/2019","April","Messor",1,0.00175,NA,"WT"
"VB85SE3","REG","VB85SE31","N32.99997 W3.12066",NA,NA,1627,"5/1/2019","April","Other",NA,1.5568,NA,"WT"
"VB85SE3","REG","VB85SE31","N32.99997 W3.12066",NA,NA,1627,"5/1/2019","April","Tenebrionidae Diet",1,0.01293,NA,"WT"
"VB85SE3","REG","VB85SE31","N32.99997 W3.12066",NA,NA,1627,"5/1/2019","April","Tenebrionidae Other",0,0,NA,"WT"
"VB85SE3","REG","VB85SE32","N32.99995 W3.12010",NA,NA,1632,"5/1/2019","April","Messor",0,0,NA,"WT"
"VB85SE3","REG","VB85SE32","N32.99995 W3.12010",NA,NA,1632,"5/1/2019","April","Other",NA,0.76974,NA,"WT"
"VB85SE3","REG","VB85SE32","N32.99995 W3.12010",NA,NA,1632,"5/1/2019","April","Tenebrionidae Diet",0,0,NA,"WT"
"VB85SE3","REG","VB85SE32","N32.99995 W3.12010",NA,NA,1632,"5/1/2019","April","Tenebrionidae Other",0,0,NA,"WT"
"VB85SE3","REG","VB85SE33","N32.99948 W3.12014",NA,NA,1630,"5/1/2019","April","Messor",11,0.02952,NA,"WT"
"VB85SE3","REG","VB85SE33","N32.99948 W3.12014",NA,NA,1630,"5/1/2019","April","Other",NA,2.8123,NA,"WT"
"VB85SE3","REG","VB85SE33","N32.99948 W3.12014",NA,NA,1630,"5/1/2019","April","Tenebrionidae Diet",4,0.14967,NA,"WT"
"VB85SE3","REG","VB85SE33","N32.99948 W3.12014",NA,NA,1630,"5/1/2019","April","Tenebrionidae Other",0,0,NA,"WT"
"VB85SE3","REG","VB85SE34","N32.99953 W3.12060",NA,NA,1626,"5/1/2019","April","Messor",0,0,NA,"WT"
"VB85SE3","REG","VB85SE34","N32.99953 W3.12060",NA,NA,1626,"5/1/2019","April","Other",NA,2.2118,NA,"WT"
"VB85SE3","REG","VB85SE34","N32.99953 W3.12060",NA,NA,1626,"5/1/2019","April","Tenebrionidae Diet",2,0.05574,NA,"WT"
"VB85SE3","REG","VB85SE34","N32.99953 W3.12060",NA,NA,1626,"5/1/2019","April","Tenebrionidae Other",0,0,NA,"WT"
"VB85SE4","REG","VB85SE41","N32.99953 W3.14716",NA,NA,1640,"5/1/2019","April","Messor",1,0.00186,NA,"WT"
"VB85SE4","REG","VB85SE41","N32.99953 W3.14716",NA,NA,1640,"5/1/2019","April","Other",NA,1.6314,NA,"WT"
"VB85SE4","REG","VB85SE41","N32.99953 W3.14716",NA,NA,1640,"5/1/2019","April","Tenebrionidae Diet",3,0.19023,NA,"WT"
"VB85SE4","REG","VB85SE41","N32.99953 W3.14716",NA,NA,1640,"5/1/2019","April","Tenebrionidae Other",0,0,NA,"WT"
"VB85SE4","REG","VB85SE42","N32.99926 W3.14677",NA,NA,1642,"5/1/2019","April","Messor",18,0.038,NA,"WT"
"VB85SE4","REG","VB85SE42","N32.99926 W3.14677",NA,NA,1642,"5/1/2019","April","Other",NA,0.70008,NA,"WT"
"VB85SE4","REG","VB85SE42","N32.99926 W3.14677",NA,NA,1642,"5/1/2019","April","Tenebrionidae Diet",2,0.898,NA,"WT"
"VB85SE4","REG","VB85SE42","N32.99926 W3.14677",NA,NA,1642,"5/1/2019","April","Tenebrionidae Other",0,0,NA,"WT"
"VB85SE4","REG","VB85SE43","N32.99884 W3.14708",NA,NA,1643,"5/1/2019","April","Messor",6,0.0079,NA,"WT"
"VB85SE4","REG","VB85SE43","N32.99884 W3.14708",NA,NA,1643,"5/1/2019","April","Other",NA,0.51936,NA,"WT"
"VB85SE4","REG","VB85SE43","N32.99884 W3.14708",NA,NA,1643,"5/1/2019","April","Tenebrionidae Diet",1,0.02929,NA,"WT"
"VB85SE4","REG","VB85SE43","N32.99884 W3.14708",NA,NA,1643,"5/1/2019","April","Tenebrionidae Other",0,0,NA,"WT"
"VB85SE4","REG","VB85SE44","N32.99907 W3.14739",NA,NA,1637,"5/1/2019","April","Messor",1,0.00175,NA,"WT"
"VB85SE4","REG","VB85SE44","N32.99907 W3.14739",NA,NA,1637,"5/1/2019","April","Other",NA,0.86179,NA,"WT"
"VB85SE4","REG","VB85SE44","N32.99907 W3.14739",NA,NA,1637,"5/1/2019","April","Tenebrionidae Diet",1,0.01624,NA,"WT"
"VB85SE4","REG","VB85SE44","N32.99907 W3.14739",NA,NA,1637,"5/1/2019","April","Tenebrionidae Other",0,0,NA,"WT"
"VB85SE5","REG","VB85SE51","N33.01084 W3.13399",NA,NA,1624,"5/1/2019","April","Messor",0,0,NA,"WT"
"VB85SE5","REG","VB85SE51","N33.01084 W3.13399",NA,NA,1624,"5/1/2019","April","Other",NA,4.7349,NA,"WT"
"VB85SE5","REG","VB85SE51","N33.01084 W3.13399",NA,NA,1624,"5/1/2019","April","Tenebrionidae Diet",0,0,NA,"WT"
"VB85SE5","REG","VB85SE51","N33.01084 W3.13399",NA,NA,1624,"5/1/2019","April","Tenebrionidae Other",0,0,NA,"WT"
"VB85SE5","REG","VB85SE52","N33.01053 W3.13369",NA,NA,1623,"5/1/2019","April","Messor",6,0.0105,NA,"WT"
"VB85SE5","REG","VB85SE52","N33.01053 W3.13369",NA,NA,1623,"5/1/2019","April","Other",NA,1.1613,NA,"WT"
"VB85SE5","REG","VB85SE52","N33.01053 W3.13369",NA,NA,1623,"5/1/2019","April","Tenebrionidae Diet",0,0,NA,"WT"
"VB85SE5","REG","VB85SE52","N33.01053 W3.13369",NA,NA,1623,"5/1/2019","April","Tenebrionidae Other",0,0,NA,"WT"
"VB85SE5","REG","VB85SE53","N33.01022 W3.13411",NA,NA,1625,"5/1/2019","April","Messor",1,0.00112,NA,"WT"
"VB85SE5","REG","VB85SE53","N33.01022 W3.13411",NA,NA,1625,"5/1/2019","April","Other",NA,1.8129,NA,"WT"
"VB85SE5","REG","VB85SE53","N33.01022 W3.13411",NA,NA,1625,"5/1/2019","April","Tenebrionidae Diet",0,0,NA,"WT"
"VB85SE5","REG","VB85SE53","N33.01022 W3.13411",NA,NA,1625,"5/1/2019","April","Tenebrionidae Other",0,0,NA,"WT"
