Nest_Name,Nest_Latitude,Nest_Longitude,Year_Discovered,Number_Of_Items,Camera_trap_deployed
24M01U014,33.845,-2.360,2024,2,Yes
24M07U001,33.202,-3.704,2024,2,Yes
24M07U002,32.941,-3.645,2024,2,Yes
24M15U002,33.106,-3.132,2024,2,Yes
24M15U003,33.905,-2.596,2024,2,Yes
24M15U004,33.115,-2.960,2024,2,No
24M15U005,33.085,-2.966,2024,1,Yes
24M15U006,33.902,-3.308,2024,,No
24M15U007,33.070,-3.271,2024,,No
24M15U008,33.334,-2.728,2024,1,No
24M15U009,33.158,-2.966,2024,3,Yes
24M15U010,33.098,-2.959,2024,2,Yes
24M15U011,33.919,-2.611,2024,,No
24M15U012,33.733,-2.451,2024,1,Yes
24M15U013,33.928,-2.396,2024,1,Yes
24M15U014,32.943,-2.928,2024,1,Yes
24M15U015,33.099,-2.953,2024,2,Yes
24M15U016,32.743,-2.624,2024,2,No
24M15U017,32.836,-2.660,2024,2,No
24M15U018,32.518,-1.415,2024,2,No
24M15U019,33.107,-2.523,2024,3,No
24M15U020,32.400,-2.242,2024,2,Yes
24M18U001,33.928,-2.585,2024,2,Yes
24M21U001,33.175,-3.689,2024,2,Yes
24M21U002,33.188,-3.741,2024,2,Yes
24M24U001,32.737,-4.897,2024,2,Yes
24M24U002,32.843,-4.622,2024,2,Yes
24M24U003,32.917,-4.646,2024,2,Yes
24M24U004,33.241,-3.948,2024,2,Yes
24M24U005,33.236,-3.933,2024,2,Yes
24M24U006,33.148,-3.808,2024,2,Yes
24M24U007,33.141,-3.818,2024,2,Yes
24M24U008,33.228,-3.646,2024,2,No
24M27U001,32.886,-3.283,2024,1,Yes
24M27U002,32.965,-2.913,2024,2,No
24M27U003,33.142,-2.582,2024,2,No
24M27U004,32.531,-3.002,2024,2,No
24M28U001,33.194,-4.197,2024,,No
24M28U002,32.913,-3.683,2024,1,Yes
24M28U003,32.900,-3.612,2024,,No
24M28U004,33.167,-4.171,2024,1,Yes
24M60U001,33.149,-3.949,2024,3,Yes
24M68U003,33.193,-3.910,2024,2,Yes
24M69U021,33.830,-2.288,2024,2,No
24M71U001,33.283,-3.902,2024,2,Yes
24M71U002,32.713,-4.354,2024,2,Yes
24M71U003,29.287,-8.144,2024,2,No
24M72U001,33.186,-3.894,2024,2,Yes
24M74U001,33.253,-2.730,2024,2,No
24M74U002,33.048,-3.073,2024,1,No
24M74U003,32.915,-4.636,2024,,No
24M74U004,33.190,-4.026,2024,2,Yes
24M74U005,33.431,-3.818,2024,2,Yes
24M74U006,33.236,-3.840,2024,2,Yes
24M74U007,33.256,-3.926,2024,1,Yes
24M75U001,33.278,-3.829,2024,1,Yes
24M75U002,33.282,-3.801,2024,2,Yes
24M75U003,32.929,-4.897,2024,,No
24M75U004,32.845,-4.622,2024,2,Yes
24M75U005,33.542,-3.738,2024,2,Yes
24M75U007,32.670,-4.564,2024,,No
24M75U008,32.681,-2.767,2024,2,No
24M75U009,33.092,-2.582,2024,3,No
24M76U001,33.084,-3.022,2024,2,Yes
24M76U002,33.104,-3.131,2024,2,Yes
24M76U003,33.296,-3.889,2024,2,Yes
24M76U004,33.190,-3.693,2024,2,Yes
24M76U005,33.099,-3.868,2024,2,Yes
24M77U001,33.425,-3.817,2024,1,No
24M77U002,32.927,-4.877,2024,,No
24M77U003,32.842,-4.783,2024,2,Yes
24M77U004,33.319,-3.767,2024,2,Yes
24M78U001,33.334,-2.728,2024,1,Yes
24M78U002,32.542,-2.992,2024,1,Yes
24M78U003,33.001,-3.655,2024,1,Yes
24M78U004,33.538,-3.736,2024,,No
24M78U005,32.871,-4.828,2024,,No
25G01U001,32.837,-3.791,2025,2,Yes
25G01U002,33.255,-3.676,2025,2,No
25G01U003,33.125,-3.703,2025,3,Yes
25G01U004,33.269,-3.698,2025,2,Yes
25G01U005,33.206,-3.687,2025,2,Yes
25G01U006,33.209,-3.682,2025,2,Yes
25G01U007,33.116,-3.750,2025,3,Yes
25G01U008,33.150,-3.708,2025,2,No
25G01U009,33.185,-3.642,2025,2,Yes
25G01U010,32.837,-4.743,2025,2,No
25G01U011,33.204,-3.688,2025,2,Yes
25G01U012,33.068,-3.769,2025,3,No
25G01U013,33.131,-3.707,2025,3,No
25G01U014,33.103,-3.722,2025,2,Yes
25G01U015,33.139,-3.818,2025,1,No
25G01U016,33.138,-3.831,2025,3,No
25G01U017,33.122,-3.815,2025,3,Yes
25G01U018,33.111,-3.739,2025,2,Yes
25G01U019,33.050,-3.688,2025,3,Yes
25G01U020,33.129,-3.813,2025,2,Yes
25G01U021,33.139,-3.817,2025,1,No
25G01U022,33.140,-3.813,2025,1,No
25G01U023,33.124,-3.743,2025,2,No
25G01U024,33.116,-3.712,2025,3,Yes
25G01U025,33.250,-3.672,2025,2,No
25G01U026,33.248,-3.671,2025,2,No
25G01U027,33.035,-4.263,2025,2,No
25G01U028,33.098,-3.767,2025,3,No
25G01U029,33.089,-3.771,2025,3,Yes
25G01U030,33.182,-3.685,2025,2,No
25G01U031,33.189,-3.626,2025,2,No
25G01U032,33.176,-3.660,2025,2,Yes
25G01U033,32.896,-4.757,2025,3,No
25G01U034,32.878,-4.726,2025,3,No
25G01U035,32.851,-4.710,2025,3,No
25G01U036,33.158,-3.718,2025,3,No
25G01U037,33.069,-3.841,2025,3,No
25G01U038,33.015,-3.919,2025,3,No
25G01U039,32.831,-4.177,2025,2,No
25G01U040,33.128,-3.715,2025,2,Yes
25G01U041,32.869,-4.699,2025,4,Yes
25G01U042,33.120,-3.717,2025,3,No
25G01U043,33.065,-4.529,2025,1,No
25G01U044,32.872,-4.742,2025,2,No
25G01U045,32.846,-4.740,2025,2,No
25G01U046,32.871,-4.716,2025,3,No
25G01U047,32.812,-4.208,2025,1,No
25G01U048,32.835,-4.213,2025,3,No
25G01U049,32.881,-3.781,2025,3,No
25G01U050,33.042,-3.941,2025,2,No
25G01U051,33.014,-4.705,2025,2,No
25G01U052,33.120,-3.738,2025,2,No
25G01U053,32.885,-4.758,2025,3,No
25G01U054,32.988,-4.550,2025,3,No
25G01U055,32.808,-3.788,2025,3,No
25G01U056,33.127,-3.706,2025,2,No
25G01U057,33.131,-3.714,2025,3,No
25G01U058,33.189,-3.691,2025,2,Yes
25G01U059,33.047,-4.573,2025,3,No
25G01U060,32.831,-4.759,2025,2,No
25G01U061,32.834,-4.224,2025,3,No
25G01U062,32.813,-4.183,2025,1,No
25G01U063,32.849,-4.611,2025,3,Yes
25G01U064,32.735,-4.884,2025,4,No
25G01U065,32.742,-3.992,2025,2,No
25G01U066,32.830,-3.758,2025,2,No
25G01U067,32.816,-4.241,2025,3,No
25G01U068,32.796,-4.293,2025,3,No
25G01U069,33.013,-4.686,2025,3,No
25G01U070,32.835,-4.707,2025,3,No
25G01U071,32.898,-4.705,2025,3,No
25G01U072,32.906,-4.870,2025,2,No
25G01U073,32.882,-4.735,2025,4,No
25G01U074,32.837,-4.742,2025,2,No
25G01U075,32.802,-3.799,2025,3,No
25G01U076,32.779,-4.042,2025,2,No
25G01U077,32.911,-4.890,2025,3,No
25G01U078,32.903,-4.877,2025,3,No
25G01U079,32.743,-4.008,2025,2,No
25G01U080,33.043,-4.310,2025,3,No
25G01U081,33.042,-4.696,2025,3,No
25G01U082,32.800,-3.797,2025,3,No
25G01U083,33.049,-4.308,2025,3,No
25G01U084,33.015,-4.703,2025,3,No
25G01U085,32.892,-4.698,2025,2,No
25G01U086,33.041,-4.668,2025,3,No
25G01U087,32.851,-4.714,2025,3,No
25G01U088,32.867,-4.732,2025,3,No
25G01U089,32.892,-4.720,2025,3,No
25G01U090,32.855,-4.608,2025,2,No
25G01U091,32.692,-4.650,2025,2,No
25G01U092,32.896,-4.907,2025,2,No
25G03U001,33.441,-3.299,2025,2,No
25G03U002,33.455,-3.291,2025,2,No
25G03U003,33.493,-2.988,2025,2,No
25G03U004,33.259,-3.062,2025,2,No
25G03U005,33.214,-2.955,2025,3,No
25G03U006,33.475,-3.250,2025,3,No
25G03U007,33.587,-3.192,2025,3,No
25G03U008,33.756,-2.370,2025,2,No
25G03U009,33.480,-3.121,2025,3,No
25G03U010,33.483,-2.551,2025,3,No
25G03U011,33.491,-3.289,2025,2,No
25G03U012,33.519,-3.174,2025,3,No
25G03U013,33.300,-3.122,2025,3,No
25G03U014,33.334,-2.659,2025,3,Yes
25G03U015,33.097,-3.058,2025,2,No
25G03U016,33.953,-2.573,2025,3,Yes
25G03U017,33.233,-2.295,2025,2,Yes
25G03U018,33.115,-3.216,2025,3,No
25G03U019,33.402,-3.223,2025,3,No
25G03U020,33.257,-2.408,2025,2,Yes
25G03U021,33.192,-3.158,2025,2,No
25G03U022,33.207,-2.956,2025,4,No
25G03U023,33.565,-3.254,2025,3,No
25G03U024,33.133,-2.960,2025,3,No
25G03U025,33.366,-3.257,2025,3,No
25G03U026,33.357,-2.695,2025,3,No
25G03U027,33.470,-3.000,2025,3,No
25G03U028,32.967,-3.044,2025,3,Yes
25G03U029,33.239,-2.417,2025,3,Yes
25G03U030,33.537,-2.500,2025,3,No
25G03U031,33.428,-3.312,2025,3,No
25G03U032,33.861,-2.532,2025,2,No
25G03U033,33.885,-2.582,2025,3,No
25G03U034,33.881,-2.580,2025,3,No
25G03U035,33.793,-3.014,2025,2,No
25G03U036,33.720,-3.092,2025,1,No
25G03U037,33.401,-2.944,2025,3,No
25G03U038,32.878,-3.361,2025,3,No
25G03U039,33.224,-2.434,2025,3,No
25G03U040,33.693,-2.913,2025,2,No
25G03U041,33.763,-2.768,2025,2,No
25G03U042,33.539,-2.622,2025,3,No
25G03U043,33.321,-2.753,2025,3,No
25G03U044,33.095,-3.067,2025,3,No
25G03U045,33.271,-2.931,2025,1,No
25G03U046,33.114,-3.271,2025,3,No
25G03U047,33.485,-2.513,2025,3,No
25G03U048,33.851,-2.575,2025,3,Yes
25G03U049,33.664,-2.712,2025,3,Yes
25G03U050,33.285,-2.979,2025,3,No
25G03U051,33.699,-2.819,2025,2,No
25G03U052,33.253,-2.435,2025,3,No
25G03U053,33.246,-3.268,2025,2,No
25G03U054,33.748,-2.421,2025,2,No
25G03U055,33.685,-3.122,2025,3,No
25G03U056,33.189,-2.958,2025,3,No
25G03U057,33.200,-3.106,2025,3,No
25G03U058,33.540,-2.519,2025,3,Yes
25G03U059,33.877,-2.515,2025,3,No
25G03U060,33.775,-3.024,2025,3,No
25G03U061,33.589,-3.002,2025,3,No
25G03U062,33.159,-2.924,2025,3,No
25G03U063,33.094,-3.060,2025,3,No
25G03U064,33.948,-2.230,2025,2,No
25G03U065,33.428,-2.298,2025,3,No
25G03U066,33.283,-2.550,2025,3,No
25G03U067,33.232,-2.963,2025,1,No
25G03U068,33.041,-3.273,2025,3,No
25G03U069,33.330,-2.676,2025,2,No
25G03U070,33.954,-2.539,2025,3,No
25G03U071,33.657,-2.651,2025,2,No
25G03U072,33.811,-2.792,2025,3,No
25G03U073,33.069,-2.930,2025,2,No
25G03U074,33.193,-3.321,2025,2,No
25G03U075,33.786,-2.875,2025,3,No
25G03U076,33.888,-2.593,2025,3,No
25G03U078,33.896,-2.467,2025,2,No
25G03U079,33.896,-2.334,2025,3,No
25G03U080,33.751,-2.510,2025,3,No
25G03U081,33.606,-2.994,2025,4,No
25G03U082,33.753,-2.440,2025,2,No
25G03U083,33.604,-3.004,2025,2,No
25G03U084,33.191,-3.034,2025,3,No
25G03U085,33.025,-2.857,2025,4,No
25G03U086,33.007,-3.022,2025,3,No
25G03U087,33.707,-2.984,2025,3,No
25G03U088,33.376,-3.172,2025,2,No
25G03U089,33.808,-2.749,2025,3,No
25G03U090,32.981,-3.054,2025,3,No
25G03U091,32.928,-3.264,2025,3,No
25G03U092,33.745,-2.414,2025,3,No
25G03U093,33.806,-2.759,2025,2,No
25G03U094,33.318,-2.756,2025,2,No
25G03U095,33.157,-2.910,2025,2,No
25G03U096,32.977,-3.057,2025,3,No
25G03U097,33.060,-3.275,2025,3,No
25G03U098,33.700,-2.910,2025,2,No
25G03U099,33.967,-2.214,2025,1,No
25G03U100,33.369,-2.386,2025,2,No
25G03U101,33.570,-2.912,2025,2,No
25G03U102,33.314,-2.755,2025,2,No
25G03U103,33.598,-3.071,2025,2,No
25G03U104,33.036,-3.076,2025,3,No
25G03U105,33.164,-3.241,2025,3,No
25G03U106,33.168,-3.239,2025,3,No
25G03U107,33.648,-2.837,2025,4,No
25G03U108,33.856,-2.531,2025,2,No
25G03U109,33.220,-3.008,2025,2,No
25G03U110,33.158,-3.002,2025,2,No
25G03U111,33.705,-2.953,2025,3,No
25G03U112,33.713,-2.796,2025,3,No
25G03U113,33.039,-3.083,2025,2,No
25G03U114,33.522,-2.463,2025,2,No
25G03U115,32.948,-3.054,2025,3,No
25G03U116,33.317,-3.105,2025,2,No
25G05U001,32.212,-2.924,2025,2,No
25G05U002,32.557,-2.282,2025,2,Yes
25G05U003,32.175,-2.745,2025,3,Yes
25G05U004,32.616,-1.570,2025,2,No
25G05U005,32.551,-2.262,2025,3,Yes
25G05U006,32.763,-2.130,2025,3,No
25G05U007,32.712,-2.115,2025,3,No
25G05U008,32.636,-2.175,2025,3,No
25G05U009,32.732,-2.154,2025,3,No
25G05U010,32.646,-2.143,2025,3,No
25G05U011,32.660,-2.143,2025,3,No
25G05U012,32.649,-2.139,2025,2,No
25G05U013,32.280,-2.760,2025,3,No
25G05U014,32.256,-2.766,2025,3,No
25G05U015,32.767,-2.344,2025,4,No
25G05U016,32.539,-2.270,2025,2,No
25G05U017,32.363,-2.204,2025,3,Yes
25G05U018,32.355,-3.502,2025,3,No
25G05U019,32.555,-2.256,2025,3,No
25G05U020,33.078,-2.585,2025,3,No
25G05U021,32.963,-3.062,2025,1,No
25G05U022,32.975,-3.041,2025,1,No
25G05U023,32.683,-2.074,2025,3,No
25G05U024,33.088,-2.525,2025,3,Yes
25G05U025,32.698,-2.777,2025,3,No
25G05U026,32.481,-1.509,2025,2,No
25G05U027,32.570,-1.504,2025,3,No
25G05U028,32.593,-1.558,2025,2,No
25G05U029,32.713,-2.115,2025,4,No
25G05U030,32.601,-1.557,2025,3,No
25G05U031,32.630,-1.523,2025,3,No
25G05U032,32.646,-1.515,2025,3,No
25G05U033,32.644,-1.517,2025,1,No
25G05U034,32.650,-1.515,2025,2,No
25G05U035,32.317,-1.665,2025,3,No
25G05U036,32.479,-2.298,2025,3,No
25G05U037,32.500,-2.309,2025,2,No
25G05U038,32.500,-2.314,2025,3,No
25G05U039,32.504,-2.309,2025,3,No
25G05U040,32.481,-2.300,2025,3,No
25G05U041,32.531,-2.367,2025,2,No
25G05U042,32.262,-2.740,2025,3,No
25G05U043,32.254,-2.744,2025,1,No
25G05U044,32.424,-2.447,2025,2,No
25G05U045,32.332,-2.150,2025,2,Yes
25G05U046,32.348,-1.701,2025,4,No
25G05U047,32.865,-2.141,2025,3,No
25G05U048,32.673,-2.776,2025,3,No
25G05U049,32.983,-2.099,2025,3,No
25G05U050,32.440,-2.409,2025,3,No
25G05U051,32.516,-1.532,2025,3,No
25G05U052,32.371,-2.160,2025,2,No
25G05U053,32.704,-2.120,2025,3,No
25G05U054,33.012,-2.864,2025,2,No
25G05U055,32.916,-2.932,2025,3,No
25G05U056,33.006,-2.101,2025,2,No
25G05U057,32.502,-1.847,2025,2,No
25G05U058,32.925,-2.130,2025,2,No
25G05U059,32.370,-2.157,2025,2,No
25G05U060,32.168,-2.711,2025,3,No
25G05U061,33.090,-2.326,2025,2,No
25G05U062,32.218,-2.932,2025,2,No
25G06U001,33.146,-1.991,2025,2,Yes
25G06U002,33.461,-2.494,2025,2,Yes
25G06U003,33.356,-2.291,2025,3,No
25G06U004,33.696,-2.332,2025,2,No
25G06U005,33.889,-2.453,2025,3,No
25G06U006,33.100,-1.983,2025,3,Yes
25G06U007,33.778,-3.125,2025,3,No
25G06U008,33.349,-2.273,2025,2,Yes
25G06U009,33.449,-2.206,2025,3,No
25G06U010,33.249,-2.400,2025,2,No
25G06U011,33.383,-2.596,2025,3,No
25G06U012,33.730,-2.345,2025,3,No
25G06U013,33.811,-2.286,2025,2,No
25G06U014,33.923,-2.376,2025,3,No
25G06U015,33.346,-2.624,2025,4,No
25G06U016,33.865,-2.185,2025,4,No
25G06U017,33.257,-3.121,2025,3,No
25G06U018,33.431,-2.959,2025,2,No
25G06U019,33.759,-2.385,2025,3,No
25G06U020,33.899,-2.230,2025,3,No
25G06U021,33.446,-2.600,2025,2,No
25G06U022,33.843,-2.159,2025,3,No
25G06U023,33.438,-2.214,2025,2,No
25G06U024,33.322,-2.406,2025,2,No
25G06U025,33.981,-2.174,2025,3,No
25G06U026,33.732,-2.343,2025,2,No
25G06U027,33.900,-2.397,2025,3,No
25G06U028,33.158,-2.915,2025,3,No
25G06U029,33.884,-2.089,2025,2,No
25G06U030,33.915,-2.497,2025,2,No
25G07U001,32.647,-2.124,2025,2,Yes
25G07U002,32.713,-2.122,2025,2,Yes
25G07U003,32.895,-2.097,2025,2,Yes
25G07U004,32.794,-2.500,2025,2,No
25G07U005,32.735,-2.246,2025,2,Yes
25G07U006,33.104,-2.504,2025,3,No
25G07U007,33.005,-2.614,2025,3,No
25G07U008,32.519,-1.414,2025,3,No
25G07U009,32.831,-2.461,2025,3,No
25G07U010,32.606,-1.442,2025,3,No
25G07U011,32.543,-1.453,2025,3,No
25G07U012,33.172,-2.497,2025,3,No
25G07U013,32.309,-2.098,2025,3,No
25G07U014,32.526,-1.387,2025,3,No
25G07U015,32.534,-1.394,2025,3,No
25G07U016,32.504,-1.851,2025,4,No
25G07U017,32.726,-2.165,2025,2,No
25G07U018,32.567,-1.465,2025,2,No
25G07U019,32.352,-1.700,2025,4,No
25G07U020,32.739,-2.281,2025,3,No
25G07U021,32.644,-2.135,2025,3,No
25G07U022,33.017,-2.442,2025,3,No
25G07U023,32.691,-2.783,2025,3,No
25G07U024,32.525,-2.930,2025,3,No
25G07U025,32.221,-2.849,2025,2,No
25G07U026,32.583,-1.473,2025,3,No
25G07U027,32.640,-1.544,2025,2,No
25G07U028,32.489,-1.501,2025,4,No
25G07U029,32.618,-1.530,2025,2,No
25G07U030,32.645,-1.531,2025,3,No
25G07U031,32.651,-1.536,2025,2,No
25G07U032,32.433,-1.653,2025,2,No
25G07U033,32.694,-2.787,2025,2,No
25G07U034,32.822,-2.448,2025,3,Yes
25G07U035,33.054,-2.646,2025,3,Yes
25G07U036,32.742,-2.729,2025,2,No
25G07U037,32.797,-2.514,2025,3,Yes
25G07U038,33.036,-2.419,2025,3,No
25G07U039,32.675,-2.532,2025,2,No
25G07U040,33.168,-2.030,2025,2,No
25G07U041,33.222,-2.590,2025,2,No
25G07U042,33.083,-2.431,2025,3,No
25G07U043,33.237,-2.599,2025,3,No
25G07U044,32.843,-2.473,2025,3,No
25G07U045,32.443,-1.651,2025,3,No
25G07U046,32.492,-1.502,2025,3,No
25G07U047,32.717,-2.136,2025,4,No
25G07U048,32.673,-2.811,2025,2,No
25G07U049,32.877,-2.107,2025,3,No
25G07U050,32.998,-2.090,2025,1,No
25G07U051,33.003,-2.096,2025,2,No
25G07U052,32.446,-1.630,2025,4,No
25G07U053,32.931,-2.331,2025,3,No
25G07U054,33.127,-2.447,2025,3,No
25G07U055,32.790,-2.132,2025,4,No
25G07U056,32.453,-1.650,2025,3,No
25G07U057,32.487,-1.505,2025,1,No
25G07U058,32.530,-1.453,2025,3,No
25G07U059,32.460,-1.499,2025,2,No
25G07U060,32.508,-1.537,2025,3,No
25G07U061,32.648,-2.905,2025,3,No
25G07U062,33.016,-2.458,2025,2,No
25G07U063,32.911,-2.123,2025,4,No
25G07U064,32.896,-2.120,2025,3,No
25G07U065,32.773,-2.129,2025,3,No
25G07U066,32.515,-1.850,2025,3,No
25G07U067,33.165,-2.488,2025,2,No
25G07U068,33.087,-2.533,2025,2,Yes
25G07U069,32.399,-3.331,2025,3,No
25G07U070,33.020,-2.453,2025,3,No
25G07U071,32.165,-2.930,2025,2,No
25G08U001,32.268,-2.123,2025,2,No
25G08U002,32.271,-2.758,2025,3,Yes
25G08U003,32.532,-2.914,2025,3,Yes
25G08U004,32.266,-2.104,2025,2,Yes
25G08U005,33.039,-2.107,2025,3,No
25G08U006,32.675,-2.406,2025,3,No
25G08U007,32.675,-2.507,2025,3,No
25G08U008,32.195,-2.875,2025,3,No
25G08U009,32.685,-2.523,2025,3,No
25G08U010,32.817,-2.243,2025,2,No
25G08U011,32.543,-2.406,2025,3,No
25G08U012,32.741,-2.302,2025,3,No
25G08U013,32.487,-1.506,2025,3,No
25G08U014,32.679,-2.403,2025,2,No
25G08U015,32.675,-2.448,2025,3,No
25G08U016,32.671,-2.964,2025,3,No
25G08U017,32.682,-2.513,2025,3,No
25G08U018,32.734,-2.169,2025,3,No
25G08U019,32.667,-2.507,2025,2,No
25G08U020,32.675,-2.511,2025,3,No
25G08U021,32.643,-2.426,2025,2,No
25G08U022,32.640,-2.423,2025,3,No
25G08U023,33.007,-2.855,2025,3,No
25G08U024,32.910,-2.811,2025,3,No
25G08U025,32.654,-2.372,2025,2,No
25G08U026,33.087,-2.516,2025,2,No
25G08U027,32.828,-2.155,2025,3,No
25G08U028,32.314,-1.742,2025,2,No
25G08U029,32.986,-2.104,2025,2,No
25G08U030,33.028,-2.108,2025,3,No
25G08U031,32.668,-2.381,2025,3,No
25G08U032,32.757,-2.361,2025,3,No
25G08U033,32.499,-2.552,2025,2,No
25G08U034,32.464,-2.199,2025,3,No
25G08U035,32.544,-2.116,2025,1,No
25G08U036,32.339,-2.322,2025,1,No
25G08U037,32.677,-2.523,2025,3,No
25G08U038,32.752,-2.433,2025,4,No
25G08U039,32.656,-2.406,2025,2,No
25G08U040,32.767,-2.264,2025,4,No
25G08U041,33.042,-2.234,2025,3,No
25G08U042,32.809,-2.660,2025,2,No
25G08U043,33.121,-2.516,2025,3,No
25G08U044,33.163,-2.494,2025,3,No
25G08U045,32.504,-1.856,2025,4,No
25G08U046,32.503,-1.848,2025,2,No
25G08U047,32.512,-1.846,2025,3,No
25G08U048,32.840,-2.466,2025,3,No
25G08U049,33.066,-2.541,2025,4,No
25G08U050,33.205,-2.669,2025,3,No
25G08U051,33.002,-2.871,2025,3,No
25G08U052,32.884,-2.933,2025,3,No
25G08U053,32.855,-2.639,2025,2,No
25G08U054,32.861,-2.662,2025,3,No
25G08U055,32.683,-2.431,2025,3,No
25G08U056,32.824,-2.481,2025,2,No
25G08U057,32.834,-2.491,2025,3,No
25G08U058,32.494,-2.157,2025,2,No
25G08U059,32.500,-2.519,2025,2,No
25G08U060,32.690,-2.436,2025,2,No
25G08U061,32.748,-2.162,2025,2,No
25G08U062,33.080,-2.535,2025,3,No
25G08U063,33.129,-2.582,2025,3,No
25G08U064,32.811,-2.236,2025,3,No
25G08U065,32.178,-2.813,2025,3,No
25G08U066,32.709,-2.784,2025,3,No
25G08U067,32.718,-2.116,2025,3,No
25G08U068,33.039,-2.087,2025,3,No
25G08U069,32.721,-2.116,2025,3,No
25G08U070,32.308,-1.743,2025,4,No
25G08U071,33.062,-2.383,2025,3,No
25G08U072,33.002,-2.085,2025,3,No
25G08U073,33.074,-2.392,2025,3,No
25G09U001,33.148,-3.721,2025,3,No
25G09U002,32.841,-4.021,2025,3,Yes
25G09U003,32.888,-4.053,2025,2,No
25G09U004,33.044,-3.687,2025,3,Yes
25G09U005,32.875,-4.009,2025,3,Yes
25G09U006,33.207,-3.784,2025,2,No
25G09U007,33.222,-3.707,2025,3,No
25G09U008,33.023,-3.674,2025,2,Yes
25G09U009,33.137,-3.704,2025,2,Yes
25G09U010,33.138,-3.704,2025,1,Yes
25G09U011,33.156,-3.742,2025,2,No
25G09U012,33.142,-3.838,2025,2,Yes
25G09U013,33.095,-3.790,2025,3,Yes
25G09U014,33.197,-3.651,2025,2,No
25G09U015,33.199,-3.650,2025,1,No
25G09U016,33.096,-3.770,2025,3,No
25G09U017,32.842,-3.912,2025,2,No
25G09U018,33.263,-3.688,2025,3,Yes
25G09U019,33.254,-3.680,2025,3,Yes
25G09U020,33.147,-3.705,2025,2,No
25G09U021,33.149,-3.686,2025,3,No
25G09U022,33.087,-3.769,2025,2,Yes
25G09U023,33.258,-3.707,2025,2,Yes
25G09U024,33.246,-3.655,2025,3,Yes
25G09U025,32.841,-3.800,2025,3,No
25G09U026,32.983,-4.636,2025,3,No
25G09U027,33.164,-3.736,2025,3,Yes
25G09U028,33.213,-3.647,2025,3,Yes
25G09U029,33.099,-3.783,2025,1,No
25G09U030,33.090,-3.765,2025,2,Yes
25G09U031,32.911,-3.655,2025,2,Yes
25G09U032,33.124,-3.785,2025,3,Yes
25G09U033,33.137,-3.821,2025,3,No
25G09U034,33.132,-3.812,2025,3,Yes
25G09U035,32.803,-4.000,2025,3,No
25G09U036,33.093,-3.765,2025,2,Yes
25G09U037,33.179,-3.737,2025,2,No
25G09U038,33.241,-3.657,2025,2,No
25G09U039,32.865,-4.731,2025,3,No
25G09U040,33.112,-3.803,2025,2,No
25G09U041,33.077,-3.759,2025,1,No
25G09U042,33.110,-3.775,2025,3,Yes
25G09U043,33.137,-3.814,2025,3,Yes
25G09U044,33.255,-3.705,2025,4,No
25G09U045,33.262,-3.712,2025,3,No
25G09U046,33.238,-3.715,2025,3,No
25G09U047,33.138,-3.810,2025,2,No
25G09U048,33.153,-3.715,2025,3,No
25G09U049,33.087,-3.732,2025,3,No
25G09U050,33.188,-3.641,2025,2,No
25G09U051,33.174,-3.657,2025,2,No
25G09U052,33.196,-3.653,2025,2,No
25G09U053,33.153,-3.637,2025,2,No
25G09U054,33.122,-3.720,2025,2,Yes
25G09U055,33.175,-3.646,2025,3,No
25G09U056,33.174,-3.635,2025,1,No
25G09U057,33.181,-3.645,2025,3,No
25G09U058,33.196,-3.634,2025,1,No
25G09U059,33.204,-3.685,2025,2,No
25G09U060,33.142,-3.708,2025,3,Yes
25G09U061,33.170,-3.783,2025,3,No
25G09U062,33.229,-3.701,2025,3,No
25G09U063,33.253,-3.684,2025,3,No
25G09U064,33.174,-3.692,2025,1,Yes
25G09U065,32.940,-3.704,2025,3,No
25G09U066,33.206,-3.693,2025,2,Yes
25G09U067,33.057,-4.582,2025,3,No
25G09U068,33.206,-3.680,2025,3,No
25G09U069,32.743,-3.981,2025,3,No
25G09U070,33.136,-3.739,2025,3,Yes
25G09U071,33.126,-3.727,2025,2,Yes
25G09U072,32.998,-4.553,2025,3,No
25G09U073,32.976,-4.648,2025,3,No
25G09U074,33.184,-3.632,2025,3,No
25G09U075,33.175,-3.683,2025,1,Yes
25G09U076,33.053,-3.746,2025,2,No
25G09U077,33.109,-3.716,2025,2,No
25G09U078,33.093,-3.717,2025,3,No
25G09U079,33.164,-3.820,2025,2,Yes
25G09U080,33.147,-3.790,2025,1,No
25G09U081,33.154,-3.823,2025,2,No
25G09U082,32.760,-4.152,2025,2,No
25G09U083,33.118,-3.708,2025,3,Yes
25G09U084,33.135,-3.720,2025,2,Yes
25G09U085,33.127,-3.808,2025,3,Yes
25G09U086,33.127,-3.813,2025,2,Yes
25G09U087,33.160,-3.824,2025,2,Yes
25G09U088,33.186,-3.677,2025,3,No
25G09U089,33.132,-3.708,2025,2,No
25G09U090,33.128,-3.710,2025,2,No
25G09U091,33.107,-3.737,2025,2,Yes
25G09U092,33.172,-3.662,2025,2,No
25G09U093,33.253,-3.696,2025,3,No
25G09U094,33.256,-3.692,2025,2,Yes
25G09U095,33.250,-3.681,2025,3,No
25G09U096,33.247,-3.672,2025,3,Yes
25G09U097,33.162,-3.716,2025,2,No
25G09U098,33.259,-3.690,2025,3,No
25G09U099,33.185,-3.658,2025,3,No
25G09U100,33.140,-3.818,2025,3,No
25G09U101,33.022,-3.633,2025,2,No
25G09U102,33.013,-3.761,2025,3,No
